0,12328; 0,05475
0,16219; 0,07440
0,22149; 0,10069
0,24766; -0,19013
0,27025; -0,36006
0,30955; -0,34930
0,35018; -0,26324
0,39084; -0,18975
0,43152; -0,12885
0,47221; -0,07214
0,51290; -0,01543
0,55358; 0,04631
0,59424; 0,11811
0,63486; 0,21173
0,67541; 0,34056
0,71216; 0,51267
0,73412; 0,66216
0,76028; 0,93503
0,77399; 1,12928
0,78319; 1,35001
0,79309; 1,59533
0,80149; 1,84620
0,80776; 2,05281
0,81432; 2,30062
0,82118; 2,57733
0,82805; 2,85405
0,83569; 3,14438
0,84174; 3,43132
0,84871; 3,65729
0,85604; 3,88833
0,86763; 4,13655
0,87879; 4,38511
0,88950; 4,59502
0,90209; 4,79009
0,91826; 5,05581
0,94540; 5,29485
0,96671; 5,31190
0,98454; 5,03183
0,99492; 4,74476
1,00282; 4,50252
1,01072; 4,26029
1,01858; 4,03881
1,02683; 3,80949
1,03806; 3,56891
1,05087; 3,34432
1,07054; 3,09323
1,08950; 2,88458
1,11216; 2,67959
1,14040; 2,47179
1,17233; 2,26908
1,20797; 2,06717
1,24732; 1,86666
1,28851; 1,67259
1,32966; 1,49782
1,37078; 1,33730
1,41187; 1,19272
1,45295; 1,05736
1,49399; 0,93459
1,53501; 0,82691
1,57601; 0,72678
1,61699; 0,63923
1,65794; 0,56342
1,69888; 0,49600
1,73980; 0,43865
1,78071; 0,38632
1,82160; 0,34155
1,86248; 0,30432
1,90335; 0,26961
1,94421; 0,24077
1,98506; 0,21781
2,02588; 0,20658
2,06299; 0,19958
2,12000; 0,16138
2,19962; 0,16075
2,26729; 0,16022
2,31494; 0,21924
2,33398; 0,36086
2,35013; 0,55526
2,36006; 0,78398
2,36845; 1,04223
2,37608; 1,30602
2,38497; 1,50246
